Customer_ID,Signup_Date,Gender,Age,Annual_Income,Credit_Score,Customer_Segment,Activity_Score
CUST-1413,2022-09-14,Male,53,118236.21,540,Standard,62.8
CUST-1414,2022-09-14,Female,42,97489.12,674,Premium,64.0
CUST-1415,2022-09-14,Male,29,105450.48,671,Premium,65.4
CUST-1416,2022-09-14,Female,57,33643.5,794,Standard,63.9
CUST-1417,2022-09-14,Male,39,76762.74,727,VIP,64.1
CUST-1418,2022-09-14,Male,52,42460.62,603,Standard,65.0
CUST-1419,2022-09-14,Male,39,83504.37,819,VIP,67.9
CUST-1420,2023-04-05,Male,63,52042.91,772,Standard,69.3
CUST-1421,2023-04-05,Male,59,63230.63,724,Standard,70.9
CUST-1422,2023-03-13,Female,35,105510.51,663,Standard,71.1
CUST-1423,2023-03-13,Female,50,100867.34,608,VIP,73.9
CUST-1424,2023-03-13,Male,46,77002.61,652,Standard,74.7
CUST-1425,2023-03-13,Male,54,87855.42,762,VIP,73.0
CUST-1426,2023-03-13,Male,26,61076.69,821,Standard,75.8
CUST-1427,2023-03-13,Female,46,86235.47,796,Standard,77.2
CUST-1428,2023-03-13,Male,51,119021.19,643,Standard,76.3
CUST-1429,2023-03-13,Male,35,69876.85,596,Standard,75.3
CUST-1430,2023-03-13,Female,24,62556.09,691,Standard,75.9
CUST-1431,2023-03-13,Female,35,92132.24,547,Premium,76.8
CUST-1432,2023-03-13,Female,35,108519.86,704,Standard,77.2
CUST-1433,2023-03-13,Female,47,66680.62,669,Standard,77.9
CUST-1434,2023-03-13,Female,56,29491.68,645,Premium,81.3
CUST-1435,2023-03-13,Female,39,134104.97,560,Standard,83.4
CUST-1436,2023-03-13,Female,58,45449.91,719,Standard,83.8
CUST-1437,2023-03-13,Male,21,119204.57,640,Premium,85.7
CUST-1438,2023-03-13,Male,18,112656.94,592,Standard,83.6
CUST-1439,2023-03-13,Female,37,133859.19,465,Premium,84.4
CUST-1440,2023-03-13,Male,43,81439.89,678,Standard,88.0
CUST-1441,2023-03-13,Male,38,58902.63,813,Standard,87.6
CUST-1442,2023-05-01,Female,35,39677.64,805,Standard,85.9
CUST-1443,2023-05-01,Male,37,130274.43,646,Premium,84.6
CUST-1444,2023-05-01,Female,22,70145.12,635,Standard,82.4
CUST-1445,2023-05-01,Female,46,77841.44,715,Standard,80.8
CUST-1446,2023-05-01,Female,42,39114.82,605,Standard,80.1
CUST-1447,2021-12-11,Female,27,29131.66,703,Standard,77.3
CUST-1448,2021-12-11,Female,32,105612.54,737,Standard,77.3
CUST-1449,2021-12-11,Female,25,66453.32,772,Standard,79.1
CUST-1450,2021-12-11,Female,37,139745.43,672,Premium,77.3
CUST-1451,2021-12-11,Female,49,130781.64,665,Standard,80.3
CUST-1452,2021-12-11,Female,26,71596.79,614,Standard,81.4
CUST-1453,2021-12-11,Female,44,49395.72,618,Premium,83.4
CUST-1454,2021-12-11,Female,32,74829.28,663,Standard,82.1
CUST-1455,2022-07-24,Male,28,59804.47,708,Premium,83.8
CUST-1456,2022-07-24,Female,37,108718.58,749,Standard,81.6
CUST-1457,2022-07-24,Male,26,121588.19,620,Premium,83.4
CUST-1458,2022-07-24,Female,31,41227.62,792,Premium,83.8
CUST-1459,2022-07-24,Female,24,142843.59,660,Premium,84.9
CUST-1460,2022-07-24,Male,62,40134.43,678,Premium,82.5
CUST-1461,2022-07-24,Female,38,121864.98,624,Standard,80.7
CUST-1462,2022-07-24,Male,30,49207.49,498,Premium,81.9
CUST-1463,2022-04-04,Female,41,119162.22,746,Standard,80.0
CUST-1464,2022-04-04,Male,37,128921.37,735,Standard,80.9
CUST-1465,2022-04-04,Female,35,84520.32,659,Standard,78.2
CUST-1466,2022-04-04,Female,45,41213.69,685,Standard,79.9
CUST-1467,2022-04-04,Female,47,79560.48,719,Standard,77.4
CUST-1468,2022-04-04,Female,32,58608.71,563,Premium,78.5
CUST-1469,2022-04-04,Male,31,29446.14,640,Premium,79.8
CUST-1470,2022-04-04,Male,35,142413.78,740,Premium,79.8
CUST-1471,2022-04-04,Male,35,88734.66,586,Premium,79.6
CUST-1472,2022-04-04,Male,20,78643.21,702,Standard,80.1
CUST-1473,2022-04-04,Female,54,84385.77,578,Premium,79.0
CUST-1474,2022-04-04,Female,58,45392.57,715,Standard,77.0
CUST-1475,2022-04-04,Female,35,29362.45,677,Standard,73.1
CUST-1476,2022-04-04,Male,45,87151.41,559,Standard,73.8
CUST-1477,2021-11-20,Male,42,127668.92,767,Premium,70.6
CUST-1478,2021-11-20,Male,75,36759.23,625,Premium,70.8
CUST-1479,2021-11-20,Male,51,65514.16,619,Premium,70.3
CUST-1480,2021-11-20,Male,36,141506.97,695,Premium,71.7
CUST-1481,2021-11-20,Male,27,87310.73,766,Premium,71.1
CUST-1482,2021-11-20,Male,19,75183.41,604,Standard,70.4
CUST-1483,2021-11-20,Female,40,37223.18,685,Standard,71.9
CUST-1484,2021-11-20,Female,29,121747.57,712,Premium,72.5
CUST-1485,2021-11-20,Male,21,38298.32,732,Standard,73.2
CUST-1486,2021-11-20,Female,30,80306.97,693,Standard,74.1
CUST-1487,2021-11-20,Female,25,142738.48,652,VIP,71.0
CUST-1488,2021-11-06,Male,58,40009.27,618,Standard,72.5
CUST-1489,2021-11-06,Male,49,32192.34,686,Premium,72.5
CUST-1490,2021-11-06,Male,38,124631.32,600,Premium,71.7
CUST-1491,2021-02-16,Male,56,132142.98,461,VIP,71.3
CUST-1492,2021-02-16,Female,39,104587.73,713,VIP,71.2
CUST-1493,2021-02-16,Female,28,139191.55,748,Premium,70.9
CUST-1494,2021-02-16,Female,56,124561.39,503,VIP,71.6
CUST-1495,2021-04-16,Male,44,126785.14,604,Standard,74.4
CUST-1496,2021-04-16,Female,26,93537.65,726,Premium,76.6
CUST-1497,2021-04-16,Male,36,111848.99,834,Premium,74.0
CUST-1498,2021-04-16,Female,27,111761.88,682,Standard,74.0
CUST-1499,2021-07-08,Male,21,39400.13,625,Premium,77.9
CUST-1500,2021-07-08,Male,49,28257.04,666,VIP,78.6
CUST-1501,2021-04-27,Female,61,125096.41,783,Standard,80.8
CUST-1502,2021-04-27,Female,21,92079.8,632,VIP,84.9
CUST-1503,2021-04-27,Male,45,110145.24,620,VIP,84.9
CUST-1504,2022-10-07,Female,30,132934.62,644,Standard,87.4
CUST-1505,2022-10-07,Male,32,44432.55,609,Premium,89.5
CUST-1506,2022-10-07,Female,31,40514.5,689,Standard,89.5
CUST-1507,2022-10-07,Male,28,49942.58,802,Standard,89.8
CUST-1508,2022-10-07,Male,39,53223.97,704,Standard,89.1
CUST-1509,2022-10-07,Female,28,111864.19,661,Standard,92.3
CUST-1510,2022-10-07,Female,41,116586.47,658,Standard,90.6
CUST-1511,2022-10-07,Female,37,136415.3,563,Premium,93.7
CUST-1512,2022-10-07,Female,35,118340.99,746,Premium,94.7
CUST-1513,2022-10-07,Male,27,81514.38,674,Premium,91.9
CUST-1514,2022-10-07,Female,31,140771.01,666,Standard,92.6
CUST-1515,2022-10-07,Male,47,90052.63,681,Standard,88.4
CUST-1516,2022-10-07,Male,44,92727.48,702,Standard,89.7
CUST-1517,2022-10-07,Male,26,126141.48,624,Standard,91.4
CUST-1518,2022-10-07,Male,39,136151.39,648,Standard,90.3
CUST-1519,2022-10-07,Male,47,108942.67,766,Premium,90.5
CUST-1520,2023-09-11,Male,18,113467.88,688,Premium,94.4
CUST-1521,2023-09-11,Female,45,40115.81,572,Standard,93.4
CUST-1522,2023-09-11,Female,30,86980.88,749,Standard,91.3
CUST-1523,2021-09-28,Male,45,76983.78,630,Standard,94.2
CUST-1524,2021-09-28,Female,29,60010.72,820,VIP,98.2
CUST-1525,2021-09-28,Female,35,141547.52,761,Standard,98.2
CUST-1526,2021-09-28,Female,18,122161.23,646,Standard,100.0
CUST-1527,2021-09-28,Female,39,76291.22,776,Premium,100.0
CUST-1528,2021-09-28,Male,41,126639.71,685,Standard,98.5
CUST-1529,2021-09-28,Male,27,111289.3,744,VIP,97.5
CUST-1530,2021-09-28,Female,46,51504.02,716,Premium,100.0
CUST-1531,2021-09-28,Male,18,108333.52,617,Standard,100.0
CUST-1532,2021-09-28,Female,37,142816.25,632,Standard,100.0
CUST-1533,2021-09-28,Female,23,86955.53,757,Standard,98.2
CUST-1534,2021-09-28,Male,30,111111.27,655,Premium,100.0
CUST-1535,2021-09-28,Male,39,93786.78,650,VIP,98.9
CUST-1536,2021-09-28,Male,28,106886.49,608,VIP,98.3
CUST-1537,2022-03-12,Female,33,130664.84,712,Premium,99.0
CUST-1538,2022-03-12,Female,50,122571.66,835,VIP,100.0
CUST-1539,2022-03-12,Female,31,30956.84,600,Premium,100.0
CUST-1540,2022-03-12,Male,48,34208.6,682,Standard,100.0
CUST-1541,2022-03-12,Female,24,51388.58,786,Standard,100.0
CUST-1542,2021-03-15,Male,44,143073.29,674,Premium,100.0
CUST-1543,2021-03-15,Female,55,45132.12,714,Standard,100.0
CUST-1544,2021-03-15,Female,35,108799.6,600,Standard,94.9
CUST-1545,2021-03-15,Female,28,51868.11,712,Standard,94.3
CUST-1546,2022-03-26,Female,45,69965.85,666,Standard,94.8
CUST-1547,2022-03-26,Female,36,39990.16,754,Standard,92.5
CUST-1548,2022-03-26,Male,42,114862.29,769,Premium,93.3
CUST-1549,2022-03-26,Female,31,55798.67,681,Premium,92.9
CUST-1550,2022-03-26,Female,39,109073.52,723,Standard,96.4
CUST-1551,2022-03-26,Female,36,136398.72,704,VIP,99.5
CUST-1552,2022-03-26,Male,52,76738.25,695,Premium,98.6
CUST-1553,2022-03-26,Male,41,141002.49,654,Standard,98.3
CUST-1554,2022-03-26,Female,42,29516.93,705,Standard,98.2
CUST-1555,2022-03-26,Female,33,51761.21,658,Standard,97.3
CUST-1556,2021-01-27,Female,32,125108.07,693,Standard,97.7
CUST-1557,2021-01-27,Male,33,116347.6,779,Premium,97.7
CUST-1558,2022-08-25,Female,43,118809.17,605,VIP,93.9
CUST-1559,2022-08-25,Female,33,62418.79,765,Standard,95.1
CUST-1560,2022-08-14,Male,41,143064.04,779,Premium,95.1
CUST-1561,2022-08-14,Male,63,49876.26,671,Standard,94.8
CUST-1562,2022-08-14,Female,48,114004.3,521,VIP,96.6
CUST-1563,2022-08-14,Male,34,72132.19,634,Premium,95.3
CUST-1564,2022-08-14,Female,52,60656.13,777,Standard,95.8
CUST-1565,2022-08-14,Female,33,43217.78,678,Standard,97.4
CUST-1566,2022-08-14,Male,35,28660.48,605,Standard,97.4
CUST-1567,2023-09-20,Male,26,111033.65,642,Premium,98.3
CUST-1568,2023-09-20,Male,35,32673.05,743,Standard,97.3
CUST-1569,2023-09-20,Female,34,97835.0,721,Premium,96.9
CUST-1570,2021-11-25,Male,38,85394.46,662,Premium,96.5
CUST-1571,2021-11-25,Male,58,36527.05,652,Premium,95.0
CUST-1572,2021-11-25,Female,42,89471.22,651,Premium,95.0
CUST-1573,2021-11-25,Male,35,88910.94,611,Standard,91.5
CUST-1574,2021-11-25,Male,48,76663.96,801,Premium,90.5
CUST-1575,2021-11-25,Male,35,38757.63,656,Premium,90.0
CUST-1576,2021-11-25,Male,41,131357.42,771,VIP,89.4
CUST-1577,2021-11-25,Male,47,66734.78,794,Standard,89.0
CUST-1578,2021-11-25,Female,20,53558.1,755,Standard,88.8
CUST-1579,2021-11-25,Male,52,144605.84,648,Standard,89.8
CUST-1580,2021-11-25,Male,42,41422.47,710,VIP,91.5
CUST-1581,2023-04-25,Male,33,80143.07,678,Premium,90.2
CUST-1582,2023-04-25,Male,46,140190.93,612,Standard,87.8
CUST-1583,2023-04-25,Male,65,72620.6,704,Standard,85.8
CUST-1584,2023-04-25,Male,40,73147.48,592,Standard,84.8
CUST-1585,2023-04-25,Female,41,30890.57,769,Standard,84.1
CUST-1586,2023-04-25,Female,32,88174.16,645,Standard,82.5
CUST-1587,2023-04-25,Male,28,84956.15,695,Premium,79.9
CUST-1588,2023-02-18,Male,48,133098.95,701,Premium,79.0
CUST-1589,2023-02-18,Female,28,65476.59,661,Standard,79.4
CUST-1590,2023-02-18,Male,39,138940.78,724,Premium,80.6
CUST-1591,2023-02-18,Male,32,141680.57,644,Standard,79.5
CUST-1592,2023-02-18,Female,44,101351.17,745,Premium,78.6
CUST-1593,2021-05-05,Female,42,106429.21,579,Premium,76.8
CUST-1594,2021-05-05,Female,50,129199.25,689,Premium,76.7
CUST-1595,2021-05-05,Male,32,125772.81,825,Premium,75.0
CUST-1596,2021-05-05,Male,35,90917.24,605,Standard,76.2
CUST-1597,2021-05-05,Female,26,103647.66,629,Premium,72.6
CUST-1598,2021-05-05,Male,33,115386.23,719,Standard,71.9
CUST-1599,2022-02-22,Female,43,30779.09,693,Standard,72.5
CUST-1600,2021-08-19,Male,47,32432.7,706,Standard,72.9
CUST-1601,2022-04-18,Male,27,34349.36,717,Standard,78.2
CUST-1602,2022-04-18,Female,48,93295.85,728,Premium,78.9
CUST-1603,2022-04-18,Female,54,134585.43,763,Standard,76.9
CUST-1604,2022-04-18,Female,43,73399.81,711,Premium,76.7
CUST-1605,2022-04-18,Female,61,78663.93,662,Standard,73.2
CUST-1606,2022-04-18,Female,29,73571.72,730,Standard,73.0
CUST-1607,2022-04-18,Female,23,90575.62,822,Premium,71.4
CUST-1608,2022-04-18,Male,35,116447.39,670,Premium,73.2
CUST-1609,2022-04-18,Male,56,110003.2,607,VIP,72.1
CUST-1610,2022-04-18,Male,46,69850.92,763,Premium,72.1
CUST-1611,2023-06-04,Male,37,61910.88,671,Premium,70.6
CUST-1612,2023-06-04,Male,41,98968.2,517,Standard,74.1
CUST-1613,2023-06-04,Female,24,117537.09,744,Standard,73.4
CUST-1614,2021-10-01,Male,67,72625.39,640,Premium,77.1
CUST-1615,2021-10-01,Male,40,83456.56,673,Standard,78.7
CUST-1616,2021-10-01,Female,39,43956.63,705,Standard,79.7
CUST-1617,2021-10-01,Male,47,121222.14,694,Standard,80.4
CUST-1618,2021-10-01,Female,44,140335.71,733,Standard,81.2
CUST-1619,2021-10-01,Female,41,62872.61,647,Standard,77.4
CUST-1620,2021-10-01,Female,29,140014.82,718,VIP,76.8
CUST-1621,2021-10-01,Male,44,92762.33,661,Premium,78.5
CUST-1622,2021-10-01,Male,61,42418.51,735,Premium,78.4
CUST-1623,2021-10-01,Male,54,95008.08,726,Premium,75.6
CUST-1624,2021-10-01,Male,57,90846.79,610,Premium,75.5
CUST-1625,2021-10-01,Female,32,63648.86,761,Standard,78.9
CUST-1626,2021-10-01,Female,26,52773.22,640,Standard,81.4
CUST-1627,2021-10-01,Male,36,46831.66,741,Premium,81.3
CUST-1628,2021-10-01,Female,39,100175.54,708,Premium,83.2
CUST-1629,2021-10-01,Female,51,50736.17,818,Standard,82.4
CUST-1630,2021-10-01,Female,18,106504.42,663,Premium,79.0
CUST-1631,2021-10-01,Male,56,127612.36,654,Premium,77.2
CUST-1632,2021-10-01,Male,36,103426.92,679,Standard,80.3
CUST-1633,2022-05-23,Male,33,62006.36,657,Standard,79.7
CUST-1634,2022-05-23,Female,26,57330.45,740,Premium,79.3
CUST-1635,2022-05-23,Male,18,112893.94,559,Standard,78.7
CUST-1636,2021-12-06,Female,48,139330.17,601,Standard,78.7
CUST-1637,2021-12-06,Female,39,43001.17,600,Standard,78.7
CUST-1638,2021-12-06,Male,23,39705.27,751,Standard,90.2
CUST-1639,2021-12-06,Female,22,133313.88,808,VIP,89.8
CUST-1640,2021-12-06,Female,34,84845.76,672,VIP,90.4
CUST-1641,2021-12-06,Female,58,100112.06,667,Standard,87.4
CUST-1642,2021-12-06,Female,35,109134.6,685,Premium,90.3
CUST-1643,2021-12-06,Male,20,94169.58,767,Standard,88.0
CUST-1644,2021-12-06,Female,35,122500.87,610,Standard,88.4
CUST-1645,2021-12-06,Male,35,47730.82,698,Standard,88.4
CUST-1646,2022-10-28,Male,35,56802.49,753,Standard,85.1
CUST-1647,2022-10-28,Female,37,111327.3,718,Standard,83.4
CUST-1648,2022-10-28,Male,35,60371.54,694,Premium,82.2
CUST-1649,2022-10-28,Female,46,43713.78,755,Standard,81.1
CUST-1650,2022-10-28,Female,60,130712.64,477,Standard,80.0
CUST-1651,2022-10-28,Female,52,80106.88,731,Standard,81.7
CUST-1652,2022-10-28,Female,35,84975.65,631,VIP,81.7
CUST-1653,2022-10-28,Female,25,48565.11,543,Standard,79.9
CUST-1654,2022-10-28,Male,69,126489.78,718,Standard,82.3
CUST-1655,2021-08-21,Female,39,132281.75,783,Standard,81.3
CUST-1656,2022-03-21,Male,38,58798.45,670,Premium,79.9
CUST-1657,2023-02-18,Male,38,113108.77,751,Premium,79.4
CUST-1658,2023-02-18,Male,40,127401.71,801,Premium,81.8
CUST-1659,2023-02-18,Female,36,123079.16,779,Standard,82.2
CUST-1660,2023-07-15,Male,31,117996.43,803,Standard,81.1
CUST-1661,2023-07-15,Male,31,134037.52,736,Premium,82.1
CUST-1662,2023-03-27,Male,38,91585.91,686,Standard,79.9
CUST-1663,2023-03-27,Male,31,104507.25,560,Premium,81.2
CUST-1664,2023-03-27,Male,29,70800.78,662,Standard,82.0
CUST-1665,2023-03-27,Female,39,132298.19,617,Premium,81.4
CUST-1666,2023-03-27,Female,35,43664.11,843,Standard,79.8
CUST-1667,2023-03-27,Female,56,74423.86,667,Premium,78.0
CUST-1668,2023-03-27,Female,35,105533.38,689,Premium,79.0
CUST-1669,2023-03-27,Male,51,116593.11,721,Standard,81.5
CUST-1670,2023-03-27,Female,53,80207.79,683,Premium,80.2
CUST-1671,2023-03-27,Male,35,94263.8,807,Standard,81.1
CUST-1672,2023-03-27,Male,34,114102.62,633,Standard,77.0
CUST-1673,2023-03-27,Female,34,137883.51,695,Standard,77.0
CUST-1674,2023-03-27,Female,21,53601.84,624,Standard,75.7
CUST-1675,2023-03-27,Male,29,55114.74,581,Standard,73.9
CUST-1676,2022-11-14,Female,25,71223.92,634,Standard,72.1
CUST-1677,2022-11-14,Female,59,106224.52,677,Standard,70.7
CUST-1678,2022-11-14,Male,49,73406.89,648,Premium,71.3
CUST-1679,2022-11-14,Female,53,131141.58,628,Standard,70.9
CUST-1680,2021-06-11,Male,47,142729.0,575,Premium,66.4
CUST-1681,2021-06-11,Female,24,40077.33,674,Standard,62.2
CUST-1682,2021-06-11,Female,32,125680.06,567,Standard,61.0
CUST-1683,2021-06-11,Male,44,95699.88,737,Premium,61.9
CUST-1684,2021-06-11,Female,23,72069.17,686,Standard,56.4
CUST-1685,2021-06-11,Male,47,70739.72,571,Premium,55.4
CUST-1686,2021-06-11,Male,35,88449.56,657,VIP,54.4
CUST-1687,2021-06-11,Female,34,141802.87,624,Standard,57.1
CUST-1688,2021-06-11,Male,47,88415.5,704,Premium,56.4
CUST-1689,2021-06-11,Female,43,123616.7,781,Standard,57.1
CUST-1690,2021-06-11,Male,34,84962.8,539,VIP,57.4
CUST-1691,2021-06-11,Male,52,131799.12,689,Standard,57.4
CUST-1692,2021-06-11,Female,25,86714.93,668,Premium,54.7
CUST-1693,2021-10-09,Male,45,79468.15,730,Standard,55.1
CUST-1694,2022-08-03,Female,45,37019.32,696,Premium,56.1
CUST-1695,2022-08-03,Male,34,52747.5,624,Premium,64.0
CUST-1696,2022-08-03,Female,42,46410.81,656,Premium,59.8
CUST-1697,2022-08-03,Female,23,105349.83,620,Standard,63.3
CUST-1698,2022-08-03,Male,49,122907.2,761,Standard,62.7
CUST-1699,2022-08-03,Male,36,84337.45,682,Standard,63.3
CUST-1700,2022-08-03,Male,32,84045.48,823,Standard,63.3
CUST-1701,2022-08-03,Male,51,103729.33,675,Premium,62.3
CUST-1702,2022-08-03,Female,30,30626.19,627,Standard,61.2
CUST-1703,2022-10-06,Female,21,42962.56,566,Standard,61.9
CUST-1704,2023-07-15,Male,19,43762.71,545,Standard,58.8
CUST-1705,2023-07-15,Female,45,132223.33,561,Premium,60.3
CUST-1706,2023-07-15,Female,23,34541.7,700,Premium,59.5
CUST-1707,2023-07-15,Male,59,135926.28,718,Premium,59.5
CUST-1708,2023-07-15,Female,35,98124.83,561,Premium,56.3
CUST-1709,2023-07-15,Female,58,130785.55,747,Standard,58.8
CUST-1710,2023-07-15,Female,41,138828.7,644,Premium,57.8
CUST-1711,2023-07-15,Female,37,80556.79,691,Standard,58.5
CUST-1712,2023-07-15,Male,31,129474.38,801,Standard,57.0
CUST-1713,2023-07-15,Female,43,53665.57,747,Standard,58.5
CUST-1714,2023-07-15,Female,38,98298.13,660,Standard,59.9
CUST-1715,2023-07-15,Female,51,100915.77,613,Standard,63.6
CUST-1716,2023-07-15,Male,39,47623.44,519,Premium,63.3
CUST-1717,2023-07-15,Female,40,135915.18,626,Standard,64.6
CUST-1718,2023-07-15,Female,34,54888.21,664,Standard,64.8
CUST-1719,2023-04-04,Male,37,43468.94,606,Standard,67.4
CUST-1720,2022-04-25,Female,42,51674.78,670,Standard,65.9
CUST-1721,2022-04-25,Female,35,124702.16,686,Standard,67.4
CUST-1722,2022-04-25,Male,22,48758.4,663,Premium,67.0
CUST-1723,2022-04-25,Female,47,130697.06,631,Standard,66.9
CUST-1724,2022-01-10,Male,40,38903.23,693,Standard,67.1
CUST-1725,2022-01-10,Male,36,133532.22,713,Standard,67.6
CUST-1726,2022-01-10,Male,38,132945.37,598,Premium,67.4
CUST-1727,2022-07-04,Female,42,89079.17,786,Standard,67.8
CUST-1728,2022-07-04,Female,32,130354.44,673,Standard,71.0
CUST-1729,2022-07-04,Female,29,54849.89,681,Standard,72.9
CUST-1730,2022-07-04,Male,40,120378.0,733,Standard,74.7
CUST-1731,2022-07-04,Female,26,69010.58,697,Standard,73.8
CUST-1732,2022-07-04,Female,43,77782.26,751,Premium,72.0
CUST-1733,2022-04-28,Female,18,83825.52,702,Premium,73.9
CUST-1734,2022-04-28,Female,50,134479.99,634,Standard,75.6
CUST-1735,2022-04-28,Female,44,61142.2,707,Standard,78.6
CUST-1736,2021-08-15,Male,41,58163.18,594,Premium,77.4
CUST-1737,2021-08-15,Female,50,110970.41,688,Standard,76.9
CUST-1738,2021-08-15,Female,58,95624.5,678,Standard,73.6
CUST-1739,2021-08-15,Female,50,88812.14,664,Standard,73.6
CUST-1740,2021-08-15,Male,35,104581.9,670,Standard,74.9
CUST-1741,2021-02-16,Female,23,75834.87,539,Standard,73.9
CUST-1742,2021-02-16,Male,31,46109.09,639,Standard,75.2
CUST-1743,2021-04-29,Male,38,58572.44,687,Standard,74.8
CUST-1744,2021-04-29,Male,44,94066.42,692,Premium,75.5
CUST-1745,2021-04-29,Male,29,144040.44,603,Premium,73.2
CUST-1746,2021-04-29,Female,40,116331.71,775,Standard,73.3
CUST-1747,2021-04-29,Female,29,92596.28,615,Standard,67.4
CUST-1748,2021-04-29,Female,31,48910.19,753,Premium,67.0
CUST-1749,2021-04-29,Female,21,57691.98,712,Premium,63.7
CUST-1750,2021-04-29,Male,27,95585.18,632,Standard,66.1
CUST-1751,2022-11-02,Female,22,114086.54,813,Standard,67.7
CUST-1752,2022-11-02,Female,26,115494.26,590,Standard,68.6
CUST-1753,2022-11-02,Male,51,119623.78,749,Premium,71.7
CUST-1754,2022-11-02,Male,27,39732.6,755,Premium,69.8
CUST-1755,2022-11-02,Female,70,119971.49,630,Standard,73.3
CUST-1756,2022-11-02,Male,44,46806.35,784,Standard,75.1
CUST-1757,2022-11-02,Male,40,122111.22,661,Standard,74.7
CUST-1758,2022-11-02,Female,28,83185.23,702,Standard,76.9
CUST-1759,2022-11-02,Male,46,38312.46,700,Standard,74.7
CUST-1760,2022-11-02,Female,31,53947.12,670,Standard,73.1
CUST-1761,2022-11-02,Male,39,99256.38,741,Standard,71.8
CUST-1762,2022-11-02,Male,69,136890.14,740,Premium,70.8
CUST-1763,2023-09-19,Male,37,99833.97,549,Standard,68.7
CUST-1764,2023-09-19,Male,52,111257.88,778,VIP,68.7
CUST-1765,2023-09-19,Male,30,138648.76,555,Standard,70.6
CUST-1766,2023-09-19,Female,38,102914.08,757,Premium,71.3
CUST-1767,2023-09-22,Male,59,29253.12,765,Premium,70.2
CUST-1768,2023-09-22,Male,30,50785.34,598,Standard,66.5
CUST-1769,2023-09-22,Male,60,99977.23,649,Standard,67.1
CUST-1770,2023-09-22,Male,46,70089.58,597,Premium,63.2
CUST-1771,2021-07-30,Female,31,142150.57,664,VIP,63.1
CUST-1772,2021-07-30,Male,46,144627.61,657,Premium,60.4
CUST-1773,2021-07-30,Female,50,69315.94,738,Standard,64.3
CUST-1774,2021-07-30,Male,45,75437.76,778,Standard,66.2
CUST-1775,2021-07-30,Male,19,88575.9,785,Standard,66.4
CUST-1776,2021-07-30,Male,29,135543.76,638,Premium,68.9
CUST-1777,2021-07-30,Female,35,112958.23,664,Standard,67.2
CUST-1778,2021-07-30,Female,37,68654.59,554,VIP,68.3
CUST-1779,2021-07-30,Male,45,54476.58,620,Standard,68.3
CUST-1780,2021-07-30,Male,40,81206.8,752,Standard,69.2
CUST-1781,2021-04-23,Female,22,95264.09,801,Standard,71.8
CUST-1782,2021-05-15,Female,43,48479.07,587,Standard,73.2
CUST-1783,2021-05-15,Female,45,93359.79,636,Standard,73.8
CUST-1784,2021-05-15,Female,45,67776.01,678,Standard,70.5
CUST-1785,2021-05-15,Male,51,121944.24,701,Standard,68.6
CUST-1786,2021-09-29,Male,48,130505.23,619,Premium,68.3
CUST-1787,2021-09-29,Female,44,109220.45,712,Premium,68.3
CUST-1788,2022-06-23,Female,37,93890.73,644,Standard,66.3
CUST-1789,2023-02-03,Female,18,116624.37,679,VIP,71.1
CUST-1790,2023-02-03,Female,43,107746.58,721,Premium,74.1
CUST-1791,2023-02-03,Male,40,84390.51,680,VIP,75.3
CUST-1792,2023-02-03,Female,41,35903.85,647,Standard,75.5
CUST-1793,2023-02-03,Female,23,107198.82,672,Standard,75.0
CUST-1794,2023-02-03,Male,25,121618.88,673,Standard,73.1
CUST-1795,2023-02-03,Male,51,139787.15,652,Premium,73.3
CUST-1796,2023-02-03,Male,38,109995.77,661,Standard,73.8
CUST-1797,2023-02-03,Male,46,57046.14,800,Standard,71.3
CUST-1798,2022-10-21,Male,38,74674.88,722,Premium,72.0
CUST-1799,2022-10-21,Male,38,36895.37,658,Standard,71.7
CUST-1800,2022-10-21,Male,49,83756.99,732,VIP,67.9
CUST-1801,2022-03-13,Female,32,53572.24,655,VIP,66.1
CUST-1802,2022-03-13,Male,39,49385.78,768,Standard,65.3
CUST-1803,2021-03-17,Female,32,86382.92,708,Premium,69.1
CUST-1804,2021-03-17,Female,33,55478.78,672,Standard,70.2
CUST-1805,2021-06-01,Female,34,130110.87,714,Standard,67.5
CUST-1806,2021-06-01,Female,41,54817.28,562,Premium,68.5
CUST-1807,2021-06-01,Male,32,125851.16,595,Standard,68.5
CUST-1808,2021-06-01,Male,53,46251.48,590,Standard,67.6
CUST-1809,2021-06-01,Male,27,42025.78,691,VIP,66.6
CUST-1810,2021-06-01,Male,36,107070.02,810,Premium,66.5
CUST-1811,2021-06-01,Female,33,99817.76,847,Standard,69.1
CUST-1812,2021-06-01,Male,55,127217.24,728,Premium,66.5
CUST-1813,2021-04-12,Female,40,100618.09,718,Standard,63.7
CUST-1814,2021-04-12,Male,50,133080.18,545,Premium,62.6
CUST-1815,2021-04-12,Male,20,85424.23,639,VIP,64.6
CUST-1816,2021-04-12,Female,41,74551.9,621,Premium,61.6
CUST-1817,2021-04-12,Female,49,34335.34,633,Standard,55.9
CUST-1818,2021-04-12,Female,39,83963.45,667,Premium,55.0
CUST-1819,2021-04-12,Male,51,86789.6,645,Premium,56.1
CUST-1820,2021-04-12,Female,32,128666.82,532,Standard,58.5
CUST-1821,2023-01-18,Female,55,81491.94,736,Premium,57.6
CUST-1822,2023-01-18,Male,66,109694.61,600,Standard,56.8
