Customer_ID,Signup_Date,Gender,Age,Annual_Income,Credit_Score,Customer_Segment,Activity_Score
CUST-1350,03-21-2021,male,42.0,$104765.99,,Standard,73.2
CUST-1351,08-29-2021,male,56.0, 50038.13 ,808.0,Standard,69.5
CUST-1352,12-10-2021,Male,48.0,"133,263.38",698.0,VIP,73.2
CUST-1353,2023.07.04,male,36.0, 105282.05 ,875.0,Standard,74.0
CUST-1354,24/03/2021,MALE,38.0,"112,390.13",722.0,Standard,72.3
CUST-1355,04/06/2021,Female,26.0,$144703.88,548.0,Standard,73.3
CUST-1356,28/01/2022,Male,38.0,"134,108.65",737.0,prem,68.1
CUST-1357,25/12/2022,FEMALE,35.0,"$73,428.17",709.0,VIP,
CUST-1358,"March 07, 2021",Unknown,42.0, 96213.77 ,777.0,Standard,68.7
CUST-1359,02-22-2022,Male,28.0, 68150.54 ,730.0,VIP,70.6
cust-1360  ,"July 10, 2022",Female,44.0,"108,299.22",670.0,Standard,68.6
CUST-1361,2022-03-02,F,56.0,$134063.60,588.0,Premium,68.7
CUST-1362,"July 31, 2021",MALE,37.0, 87355.84 ,664.0,Premium,66.9
CUST-1363,2022.02.03,Female,43.0, 126354.73 ,616.0,Standard,67.4
CUST-1364,2023-08-27,female,46.0,"62,372.73",636.0,Premium,65.6
CUST-1365,2023.05.28,male,33.0,$42969.46,724.0,Premium,64.8
CUST-1366,"January 25, 2022",male,41.0, 112846.84 ,805.0,Standard,62.8
CUST-1367,01-07-2021,Male,38.0,$138790.04,710.0,Standard,64.1
CUST-1368,"November 02, 2021",female,39.0, 104568.85 ,590.0,Standard,65.8
CUST-1369,"May 24, 2023",Female,29.0,$69568.16,713.0,standard,65.3
CUST-1370,2022.07.06,male,38.0,$77195.29,770.0,Premium,65.4
CUST-1371,2023.03.31,female,44.0,$71486.84,634.0,Premium,62.5
CUST-1372,09/07/2023,F,55.0,"$82,259.99",670.0,Standard,61.9
CUST-1373,15/05/2022,Male,50.0,"$83,052.78",681.0,Standard,61.8
CUST-1374,"October 07, 2021",f,64.0, 83249.70 ,621.0,Standard,
cust-1375  ,2022-05-13,M,29.0,"86,555.85",729.0,vip,64.8
CUST-1376,02-03-2022,female,48.0,"89,991.11",671.0,Premium,67.8
CUST-1377,"November 16, 2022",f,40.0, 34325.25 ,711.0,Standard,69.8
CUST-1378,12/01/2023,Male,64.0, 44071.74 ,613.0,standard,70.3
CUST-1379,"May 11, 2023",female,28.0,"68,092.38",647.0,standard,73.8
CUST-1380,31/07/2023,female,28.0, 44757.23 ,734.0,Standard,74.6
CUST-1381,2022.09.30,Male,31.0,"119,136.12",652.0,VIP,75.4
CUST-1382,"January 28, 2021",female,35.0, 66917.65 ,810.0,prem,75.3
CUST-1383,2022.08.30,F,32.0,"$64,669.45",650.0,Premium,77.7
CUST-1384,2022-11-10,male,29.0,$28551.48,697.0,Standard,79.9
CUST-1385,"March 27, 2021",Male,40.0, 52497.74 ,750.0,Standard,78.6
CUST-1386,"May 19, 2021",male,42.0, 95424.63 ,574.0,VIP,76.0
CUST-1387,2021-07-06,Female,61.0,"$85,280.52",548.0,standard,75.6
CUST-1388,"September 24, 2021",f,49.0,"43,140.50",566.0,Standard,74.0
CUST-1389,02/12/2021,male,31.0,"102,118.04",775.0,Standard,73.9
cust-1390  ,04-11-2022,m,27.0,"78,195.98",639.0,VIP,76.3
CUST-1391,"December 12, 2021",Female,44.0,"$72,848.02",872.0,Standard,75.4
CUST-1392,"October 12, 2021",Female,22.0,$90452.56,638.0,Standard,75.3
CUST-1393,2021-09-16,F,60.0,$139158.03,694.0,Standard,
CUST-1394,2022-04-27,Male,52.0, 116551.19 ,796.0,Standard,77.2
CUST-1395,2023.02.07,Female,32.0,"$30,096.19",830.0,Premium,72.7
CUST-1396,02-23-2021,male,35.0, 101322.37 ,835.0,VIP,71.4
CUST-1397,2021-08-18,female,54.0,$54473.09,771.0,Premium,71.9
CUST-1398,2023-03-11,male,37.0,"$64,514.79",757.0,Premium,74.3
CUST-1399,2023-02-12,female,53.0,$72875.41,724.0,Standard,73.3
CUST-1400,31/08/2023,Female,19.0,"$47,541.36",738.0,Standard,69.5
CUST-1401,2021-07-24,Female,31.0,$62889.66,639.0,Standard,70.8
CUST-1402,29/09/2022,Male,38.0,$81343.38,619.0,Standard,69.5
CUST-1403,02/09/2021,male,39.0, 78738.83 ,680.0,Premium,
CUST-1404,2022-04-30,male,33.0,"68,099.74",667.0,prem,65.9
cust-1405  ,01/08/2022,Female,45.0, 70032.35 ,646.0,Standard,65.5
CUST-1406,04-22-2022,Male,25.0,"47,291.37",732.0,VIP,64.3
CUST-1407,02-25-2023,Female,36.0, 30237.59 ,752.0,Premium,59.9
CUST-1408,2021.06.21,Female,39.0, 113078.75 ,687.0,Premium,
CUST-1409,2022-09-14,M,44.0,"$52,709.26",791.0,Standard,64.2
CUST-1410,08/03/2023,m,47.0, 96994.06 ,594.0,prem,
CUST-1411,09-15-2023,male,25.0,"$42,409.95",665.0,Premium,63.3
CUST-1412,2021.04.21,M,20.0,$71897.51,626.0,Standard,62.9
CUST-1413,01-27-2021,Male,53.0,"$118,236.21",540.0,Standard,62.8
CUST-1414,"August 13, 2022",Unknown,42.0,"$97,489.12",674.0,Premium,64.0
CUST-1415,11/02/2022,MALE,29.0,"$105,450.48",671.0,Premium,65.4
CUST-1416,2021.03.19,f,57.0,"$33,643.50",794.0,standard,63.9
CUST-1417,09/12/2022,Male,39.0,"76,762.74",727.0,VIP,64.1
CUST-1418,04-15-2021,M,52.0,$42460.62,603.0,Standard,65.0
CUST-1419,2023.05.21,m,39.0, 83504.37 ,819.0,VIP,67.9
cust-1420  ,2023-04-05,male,63.0,"$52,042.91",772.0,Standard,69.3
CUST-1421,2023.03.27,male,59.0,"$63,230.63",724.0,Standard,70.9
CUST-1422,2023-03-13,Female,35.0,$105510.51,663.0,Standard,71.1
CUST-1423,2021.12.22,Female,50.0, 100867.34 ,608.0,VIP,73.9
CUST-1424,03-15-2022,male,46.0,"$77,002.61",652.0,Standard,74.7
CUST-1425,2021.03.12,M,54.0,"$87,855.42",762.0,VIP,73.0
CUST-1426,10-26-2022,male,26.0,"$61,076.69",821.0,Standard,75.8
CUST-1427,"January 13, 2021",Female,46.0, 86235.47 ,796.0,standard,77.2
CUST-1428,"April 23, 2023",MALE,51.0, 119021.19 ,643.0,Standard,76.3
CUST-1429,"April 19, 2021",Male,35.0,"69,876.85",596.0,Standard,75.3
CUST-1430,09-11-2023,Female,24.0,"$62,556.09",691.0,standard,75.9
CUST-1431,"October 13, 2022",f,35.0, 92132.24 ,547.0,prem,76.8
CUST-1432,26/12/2022,F,35.0,"108,519.86",704.0,Standard,77.2
CUST-1433,22/03/2022,female,47.0,"$66,680.62",669.0,Standard,77.9
CUST-1434,2023.01.22,Female,56.0,"$29,491.68",645.0,Premium,81.3
cust-1435  ,09-16-2023,Female,39.0,"134,104.97",560.0,standard,83.4
CUST-1436,2022.09.23,f,58.0,"$45,449.91",719.0,Standard,83.8
CUST-1437,"March 05, 2023",M,21.0,"$119,204.57",640.0,Premium,85.7
CUST-1438,"April 22, 2022",male,18.0,"$112,656.94",592.0,Standard,83.6
CUST-1439,2023.04.26,FEMALE,37.0, 133859.19 ,465.0,Premium,84.4
CUST-1440,10-02-2021,MALE,43.0,$81439.89,678.0,Standard,88.0
CUST-1441,23/05/2023,m,38.0,"$58,902.63",813.0,Standard,87.6
CUST-1442,2023-05-01,Unknown,35.0, 39677.64 ,805.0,standard,85.9
CUST-1443,"October 13, 2021",M,37.0,$130274.43,646.0,Premium,84.6
CUST-1444,"September 07, 2021",Female,22.0,$70145.12,635.0,Standard,82.4
CUST-1445,2022.08.07,f,46.0,"$77,841.44",715.0,Standard,80.8
CUST-1446,"November 16, 2022",female,42.0,"$39,114.82",605.0,Standard,80.1
CUST-1447,2021-12-11,female,27.0, 29131.66 ,703.0,standard,77.3
CUST-1448,05-22-2022,female,32.0, 105612.54 ,737.0,Standard,77.3
CUST-1449,"July 06, 2021",female,25.0,"66,453.32",772.0,Standard,79.1
cust-1450  ,08-06-2021,Female,37.0,$139745.43,672.0,Premium,77.3
CUST-1451,03-28-2023,Female,49.0,"$130,781.64",665.0,Standard,80.3
CUST-1452,12-15-2021,female,26.0,$71596.79,614.0,,81.4
CUST-1453,2023.06.21,Female,44.0,"49,395.72",618.0,Premium,83.4
CUST-1454,12-20-2022,Female,32.0,"74,829.28",663.0,Standard,82.1
CUST-1455,2022-07-24,M,28.0,"59,804.47",708.0,Premium,83.8
CUST-1456,14/06/2022,f,37.0,"108,718.58",749.0,Standard,81.6
CUST-1457,29/03/2021,Male,26.0, 121588.19 ,620.0,Premium,83.4
CUST-1458,"January 08, 2023",female,31.0,"$41,227.62",792.0,Premium,83.8
CUST-1459,2022.05.16,F,24.0, 142843.59 ,660.0,Premium,84.9
CUST-1460,16/02/2023,Male,62.0,"40,134.43",678.0,prem,82.5
CUST-1461,"December 09, 2022",Female,38.0,"121,864.98",624.0,Standard,80.7
CUST-1462,"October 24, 2022",Male,30.0,"49,207.49",498.0,Premium,81.9
CUST-1463,2022-04-04,F,41.0,"$119,162.22",746.0,Standard,80.0
CUST-1464,04-06-2021,m,37.0, 128921.37 ,735.0,Standard,80.9
cust-1465  ,"August 15, 2021",Female,35.0,"84,520.32",659.0,Standard,78.2
CUST-1466,10/12/2022,Female,45.0,"41,213.69",685.0,Standard,79.9
CUST-1467,2021.11.10,Female,47.0,"$79,560.48",719.0,Standard,77.4
CUST-1468,"January 13, 2022",F,32.0,$58608.71,563.0,Premium,78.5
CUST-1469,2022.07.21,m,31.0, 29446.14 ,640.0,Premium,79.8
CUST-1470,"December 19, 2021",Male,35.0,$142413.78,740.0,Premium,
CUST-1471,2023.02.03,Male,35.0,"$88,734.66",586.0,prem,79.6
CUST-1472,12-05-2021,M,20.0, 78643.21 ,702.0,Standard,80.1
CUST-1473,"December 21, 2022",Female,54.0,"84,385.77",578.0,Premium,79.0
CUST-1474,10-05-2021,Female,58.0,"$45,392.57",715.0,Standard,77.0
CUST-1475,15/09/2021,Female,35.0, 29362.45 ,677.0,Standard,73.1
CUST-1476,04/05/2021,male,45.0,"87,151.41",559.0,Standard,73.8
CUST-1477,2021-11-20,Male,42.0, 127668.92 ,767.0,Premium,70.6
CUST-1478,2023.01.31,male,75.0,"36,759.23",625.0,Premium,70.8
CUST-1479,01/09/2023,Male,51.0,$65514.16,619.0,prem,70.3
cust-1480  ,16/07/2021,Male,36.0,"$141,506.97",695.0,Premium,71.7
CUST-1481,"January 27, 2023",Male,27.0,"87,310.73",766.0,Premium,71.1
CUST-1482,2021.10.11,m,19.0, 75183.41 ,604.0,standard,70.4
CUST-1483,2023.09.28,Female,40.0,"37,223.18",685.0,Standard,71.9
CUST-1484,09-04-2022,Female,29.0,"121,747.57",712.0,Premium,72.5
CUST-1485,13/04/2021,Male,21.0,"38,298.32",732.0,Standard,73.2
CUST-1486,31/10/2021,F,30.0,"$80,306.97",693.0,Standard,74.1
CUST-1487,05/01/2022,Unknown,25.0,"$142,738.48",652.0,VIP,71.0
CUST-1488,2021-11-06,MALE,58.0,"40,009.27",618.0,Standard,72.5
CUST-1489,2022.12.27,male,49.0,"$32,192.34",686.0,Premium,
CUST-1490,05-10-2021,Male,38.0,$124631.32,600.0,Premium,71.7
CUST-1491,2021-02-16,Male,56.0, 132142.98 ,461.0,VIP,71.3
CUST-1492,07-21-2022,Female,39.0,"104,587.73",713.0,VIP,71.2
CUST-1493,16/12/2022,female,28.0,$139191.55,748.0,Premium,70.9
CUST-1494,"October 16, 2022",FEMALE,56.0, 124561.39 ,503.0,VIP,71.6
cust-1495  ,2021-04-16,M,44.0,$126785.14,604.0,,74.4
CUST-1496,08-11-2022,F,26.0,"93,537.65",726.0,Premium,76.6
CUST-1497,"April 26, 2022",m,36.0,$111848.99,834.0,Premium,74.0
CUST-1498,03-28-2022,f,27.0,"$111,761.88",682.0,standard,
CUST-1499,2021-07-08,M,21.0, 39400.13 ,625.0,prem,77.9
CUST-1500,"September 16, 2021",Male,49.0,$28257.04,666.0,VIP,78.6
CUST-1501,2021-04-27,FEMALE,61.0,$125096.41,783.0,Standard,80.8
CUST-1502,"February 15, 2022",F,21.0,$92079.80,632.0,VIP,84.9
CUST-1503,2021.03.17,Male,45.0,"$110,145.24",620.0,vip,
CUST-1504,2022-10-07,F,30.0,"132,934.62",644.0,Standard,87.4
CUST-1505,05/06/2021,Male,32.0,"44,432.55",609.0,Premium,89.5
CUST-1506,2023.04.11,,31.0, 40514.50 ,689.0,,
CUST-1507,08-30-2023,M,28.0,"49,942.58",802.0,Standard,89.8
CUST-1508,29/03/2021,Male,39.0, 53223.97 ,704.0,Standard,89.1
CUST-1509,2021.05.02,Unknown,28.0,"$111,864.19",661.0,Standard,92.3
cust-1510  ,"February 22, 2023",female,41.0,"$116,586.47",658.0,Standard,90.6
CUST-1511,2022.09.13,female,37.0,"$136,415.30",563.0,Premium,93.7
CUST-1512,2023.03.21,Unknown,35.0,"118,340.99",746.0,Premium,94.7
CUST-1513,2021.08.20,MALE,27.0, 81514.38 ,674.0,Premium,91.9
CUST-1514,"January 25, 2022",Female,31.0,"$140,771.01",666.0,Standard,92.6
CUST-1515,"July 20, 2023",m,47.0,"$90,052.63",919.0,Standard,88.4
CUST-1516,2021.11.01,M,44.0,"92,727.48",702.0,Standard,89.7
CUST-1517,03-16-2022,male,26.0,"126,141.48",624.0,Standard,91.4
CUST-1518,2022.08.06,MALE,39.0, 136151.39 ,648.0,Standard,90.3
CUST-1519,2021.03.03,Male,47.0, 108942.67 ,766.0,Premium,90.5
CUST-1520,2023-09-11,Male,18.0, 113467.88 ,688.0,prem,94.4
CUST-1521,29/08/2023,F,45.0,$40115.81,572.0,Standard,93.4
CUST-1522,03/10/2022,female,30.0,"86,980.88",749.0,Standard,91.3
CUST-1523,2021-09-28,Male,45.0, 76983.78 ,630.0,Standard,94.2
CUST-1524,10/06/2021,Female,29.0,$60010.72,820.0,VIP,98.2
cust-1525  ,2021.06.27,Female,35.0,"141,547.52",761.0,Standard,98.2
CUST-1526,18/03/2021,f,18.0, 122161.23 ,646.0,Standard,100.0
CUST-1527,"January 03, 2021",F,39.0,$76291.22,776.0,Premium,100.0
CUST-1528,2022.04.07,male,41.0,$126639.71,685.0,Standard,98.5
CUST-1529,04-27-2022,Male,27.0, 111289.30 ,744.0,VIP,97.5
CUST-1530,03/02/2021,Female,46.0,$51504.02,716.0,Premium,100.0
CUST-1531,10-23-2021,m,18.0, 108333.52 ,617.0,,100.0
CUST-1532,"December 21, 2022",Female,37.0, 142816.25 ,632.0,Standard,100.0
CUST-1533,14/03/2021,F,23.0,$86955.53,757.0,Standard,98.2
CUST-1534,08-05-2023,male,30.0,$111111.27,655.0,prem,100.0
CUST-1535,2023.03.18,Male,39.0,"93,786.78",650.0,VIP,98.9
CUST-1536,09/11/2022,m,28.0,$106886.49,608.0,VIP,98.3
CUST-1537,2022-03-12,Female,33.0,"130,664.84",712.0,Premium,99.0
CUST-1538,12/07/2022,female,50.0,"$122,571.66",835.0,VIP,100.0
CUST-1539,26/10/2022,female,31.0, 30956.84 ,600.0,Premium,100.0
cust-1540  ,07-20-2023,Male,48.0,"$34,208.60",682.0,standard,100.0
CUST-1541,27/04/2023,,24.0, 51388.58 ,786.0,Standard,100.0
CUST-1542,2021-03-15,male,44.0,$143073.29,674.0,prem,
CUST-1543,06-19-2021,f,55.0,"$45,132.12",714.0,Standard,100.0
CUST-1544,2022.09.02,Female,35.0,$108799.60,600.0,Standard,94.9
CUST-1545,08-02-2023,Female,28.0,"$51,868.11",712.0,Standard,94.3
CUST-1546,2022-03-26,female,45.0,"69,965.85",666.0,Standard,94.8
CUST-1547,04-25-2022,female,36.0, 39990.16 ,754.0,standard,92.5
CUST-1548,"December 18, 2022",male,42.0,"114,862.29",769.0,Premium,93.3
CUST-1549,08-24-2023,F,31.0,$55798.67,874.0,Premium,92.9
CUST-1550,2022.05.28,Unknown,39.0,"$109,073.52",723.0,Standard,96.4
CUST-1551,"May 21, 2022",Female,36.0,"136,398.72",704.0,VIP,99.5
CUST-1552,2021.03.24,M,52.0,$76738.25,695.0,Premium,98.6
CUST-1553,"February 10, 2021",male,41.0,"$141,002.49",654.0,Standard,98.3
CUST-1554,01-23-2023,Female,42.0,$29516.93,705.0,Standard,98.2
cust-1555  ,09-11-2022,Female,33.0,"51,761.21",658.0,standard,97.3
CUST-1556,2021-01-27,female,32.0,$125108.07,693.0,Standard,97.7
CUST-1557,2021.08.23,Male,33.0, 116347.60 ,779.0,Premium,
CUST-1558,2022-08-25,Female,43.0, 118809.17 ,605.0,vip,93.9
CUST-1559,02-23-2023,Female,33.0, 62418.79 ,765.0,Standard,95.1
CUST-1560,2022-08-14,Male,41.0,"$143,064.04",779.0,Premium,
CUST-1561,21/02/2023,M,63.0, 49876.26 ,671.0,standard,94.8
CUST-1562,2022.04.27,Female,48.0,"$114,004.30",521.0,VIP,96.6
CUST-1563,"October 30, 2022",M,34.0,"72,132.19",634.0,Premium,95.3
CUST-1564,07-28-2023,Female,52.0,$60656.13,777.0,Standard,95.8
CUST-1565,2021.07.05,Female,33.0,$43217.78,678.0,standard,97.4
CUST-1566,"March 23, 2022",M,35.0,"28,660.48",605.0,standard,97.4
CUST-1567,2023-09-20,male,26.0, 111033.65 ,642.0,Premium,98.3
CUST-1568,04-27-2022,Male,35.0,$32673.05,743.0,Standard,97.3
CUST-1569,02-23-2022,Female,34.0,$97835.00,721.0,Premium,96.9
cust-1570  ,2021-11-25,male,38.0,$85394.46,662.0,Premium,96.5
CUST-1571,29/05/2023,male,58.0,$36527.05,652.0,Premium,95.0
CUST-1572,"December 04, 2021",F,42.0, 89471.22 ,651.0,Premium,
CUST-1573,"December 12, 2022",Male,35.0, 88910.94 ,611.0,standard,91.5
CUST-1574,"October 23, 2021",MALE,48.0,"76,663.96",801.0,Premium,90.5
CUST-1575,2023.04.14,Male,35.0, 38757.63 ,656.0,Premium,90.0
CUST-1576,"February 07, 2021",M,41.0,$131357.42,771.0,VIP,89.4
CUST-1577,04-01-2021,M,47.0,$66734.78,794.0,standard,89.0
CUST-1578,09-16-2021,Female,20.0,"53,558.10",755.0,Standard,88.8
CUST-1579,"April 29, 2021",M,52.0,"$144,605.84",648.0,standard,89.8
CUST-1580,2023.06.05,male,42.0,$41422.47,710.0,VIP,91.5
CUST-1581,2023-04-25,male,33.0, 80143.07 ,678.0,Premium,90.2
CUST-1582,2022.11.05,Male,46.0,$140190.93,612.0,Standard,87.8
CUST-1583,"April 19, 2022",m,65.0,"$72,620.60",704.0,Standard,85.8
CUST-1584,25/02/2021,M,40.0,$73147.48,592.0,,84.8
cust-1585  ,06-15-2022,Female,41.0,$30890.57,769.0,Standard,84.1
CUST-1586,"September 30, 2022",female,32.0,"88,174.16",645.0,Standard,82.5
CUST-1587,"October 03, 2022",Male,28.0,$84956.15,695.0,Premium,79.9
CUST-1588,2023-02-18,M,48.0, 133098.95 ,701.0,Premium,79.0
CUST-1589,07-28-2021,Female,28.0,"$65,476.59",661.0,Standard,79.4
CUST-1590,17/07/2022,Male,39.0, 138940.78 ,724.0,Premium,80.6
CUST-1591,08-08-2023,Male,32.0,"$141,680.57",644.0,Standard,79.5
CUST-1592,"March 25, 2022",female,44.0, 101351.17 ,745.0,Premium,78.6
CUST-1593,2021-05-05,Female,42.0, 106429.21 ,579.0,Premium,76.8
CUST-1594,2023.09.24,Female,50.0,"129,199.25",689.0,Premium,76.7
CUST-1595,30/03/2023,Male,32.0, 125772.81 ,825.0,Premium,75.0
CUST-1596,28/12/2022,Male,35.0,"90,917.24",605.0,Standard,76.2
CUST-1597,2021.11.15,F,26.0,"$103,647.66",629.0,Premium,72.6
CUST-1598,2021.01.15,male,33.0, 115386.23 ,719.0,Standard,71.9
CUST-1599,2022-02-22,F,43.0,$30779.09,693.0,standard,72.5
cust-1600  ,2021-08-19,Male,47.0,"$32,432.70",706.0,Standard,72.9
CUST-1601,2022-04-18,Male,27.0,$34349.36,717.0,Standard,78.2
CUST-1602,26/10/2022,female,48.0, 93295.85 ,728.0,Premium,78.9
CUST-1603,05-26-2022,female,54.0,"134,585.43",763.0,Standard,76.9
CUST-1604,06-06-2022,female,43.0,"73,399.81",711.0,Premium,76.7
CUST-1605,"March 02, 2022",f,61.0,"$78,663.93",662.0,Standard,73.2
CUST-1606,29/04/2022,Female,29.0,"$73,571.72",730.0,Standard,73.0
CUST-1607,2022.04.13,Female,23.0,"$90,575.62",822.0,Premium,71.4
CUST-1608,"May 29, 2021",M,35.0,"$116,447.39",670.0,Premium,73.2
CUST-1609,2021.07.15,male,56.0,"$110,003.20",607.0,VIP,72.1
CUST-1610,05/06/2022,male,46.0,"$69,850.92",763.0,Premium,
CUST-1611,2023-06-04,male,37.0,$61910.88,671.0,Premium,70.6
CUST-1612,"October 10, 2021",MALE,41.0,$98968.20,517.0,Standard,74.1
CUST-1613,2021.12.15,Female,24.0,"117,537.09",744.0,Standard,73.4
CUST-1614,2021-10-01,male,67.0,"$72,625.39",640.0,Premium,77.1
cust-1615  ,10-17-2021,M,40.0, 83456.56 ,673.0,Standard,78.7
CUST-1616,2023.05.08,F,39.0,"43,956.63",705.0,Standard,79.7
CUST-1617,"August 17, 2022",MALE,47.0,$121222.14,694.0,standard,80.4
CUST-1618,06/06/2023,female,44.0, 140335.71 ,733.0,Standard,81.2
CUST-1619,2022.04.03,female,41.0,$62872.61,647.0,,77.4
CUST-1620,05-11-2022,female,29.0,"$140,014.82",718.0,vip,76.8
CUST-1621,2021.12.07,male,44.0, 92762.33 ,661.0,Premium,78.5
CUST-1622,2023.02.21,Male,61.0,"$42,418.51",735.0,prem,78.4
CUST-1623,"January 22, 2022",male,54.0,"95,008.08",726.0,prem,75.6
CUST-1624,08-14-2023,Male,57.0,"$90,846.79",610.0,Premium,75.5
CUST-1625,10/06/2023,F,32.0,$63648.86,761.0,Standard,78.9
CUST-1626,16/12/2022,female,26.0, 52773.22 ,640.0,Standard,81.4
CUST-1627,"August 09, 2022",Male,36.0, 46831.66 ,741.0,Premium,81.3
CUST-1628,"August 28, 2021",Female,39.0,$100175.54,708.0,Premium,83.2
CUST-1629,02-14-2021,Female,51.0, 50736.17 ,818.0,Standard,82.4
cust-1630  ,"February 02, 2023",female,18.0,"$106,504.42",663.0,Premium,79.0
CUST-1631,"December 24, 2022",male,56.0,"127,612.36",654.0,prem,77.2
CUST-1632,31/01/2022,Male,36.0,"$103,426.92",679.0,Standard,80.3
CUST-1633,2022-05-23,male,33.0,"$62,006.36",657.0,Standard,79.7
CUST-1634,2021.05.10,Female,26.0, 57330.45 ,740.0,prem,79.3
CUST-1635,2023.09.16,male,18.0,"112,893.94",559.0,Standard,78.7
CUST-1636,2021-12-06,Female,48.0,$139330.17,601.0,standard,
CUST-1637,"June 15, 2023",f,39.0, 43001.17 ,600.0,standard,
CUST-1638,2021.04.13,male,23.0,"$39,705.27",751.0,standard,90.2
CUST-1639,"July 22, 2023",female,22.0,$133313.88,808.0,VIP,89.8
CUST-1640,16/01/2021,Female,34.0,$84845.76,672.0,VIP,90.4
CUST-1641,24/02/2022,female,58.0,$100112.06,667.0,Standard,87.4
CUST-1642,"March 18, 2021",female,35.0, 109134.60 ,685.0,Premium,90.3
CUST-1643,03-12-2023,MALE,20.0,$94169.58,767.0,Standard,88.0
CUST-1644,2021.12.13,female,35.0,"122,500.87",610.0,Standard,88.4
cust-1645  ,"December 11, 2022",M,35.0,$47730.82,698.0,standard,
CUST-1646,2022-10-28,Male,35.0, 56802.49 ,753.0,Standard,85.1
CUST-1647,05-23-2023,Female,37.0,"111,327.30",718.0,Standard,83.4
CUST-1648,2023.05.23,Male,35.0,$60371.54,694.0,Premium,82.2
CUST-1649,01-25-2022,F,46.0,$43713.78,755.0,Standard,81.1
CUST-1650,"October 04, 2022",,60.0,"130,712.64",477.0,Standard,80.0
CUST-1651,2023.06.13,FEMALE,52.0,$80106.88,731.0,standard,81.7
CUST-1652,2021.02.06,Female,35.0,"$84,975.65",631.0,vip,
CUST-1653,12/03/2021,female,25.0,"$48,565.11",543.0,Standard,79.9
CUST-1654,10-09-2022,Male,69.0, 126489.78 ,718.0,standard,82.3
CUST-1655,2021-08-21,female,39.0, 132281.75 ,783.0,Standard,81.3
CUST-1656,2022-03-21,Male,38.0,"$58,798.45",670.0,prem,79.9
CUST-1657,2023-02-18,Male,38.0,"$113,108.77",751.0,Premium,79.4
CUST-1658,31/03/2022,Male,40.0,"$127,401.71",801.0,Premium,81.8
CUST-1659,12-12-2022,Female,36.0,"123,079.16",779.0,Standard,82.2
cust-1660  ,2023-07-15,Male,31.0, 117996.43 ,803.0,Standard,81.1
CUST-1661,02-17-2021,Male,31.0,$134037.52,736.0,prem,82.1
CUST-1662,2023-03-27,Male,38.0,"91,585.91",686.0,Standard,79.9
CUST-1663,10-28-2021,m,31.0, 104507.25 ,560.0,Premium,81.2
CUST-1664,"January 19, 2022",Male,29.0, 70800.78 ,662.0,standard,82.0
CUST-1665,30/05/2021,Female,39.0,$132298.19,617.0,Premium,81.4
CUST-1666,"June 28, 2022",f,35.0,"$43,664.11",843.0,Standard,79.8
CUST-1667,03/08/2022,f,56.0,"$74,423.86",667.0,Premium,78.0
CUST-1668,24/06/2021,Female,35.0, 105533.38 ,689.0,Premium,79.0
CUST-1669,2021.03.22,Male,51.0, 116593.11 ,721.0,standard,81.5
CUST-1670,"June 11, 2023",Female,53.0, 80207.79 ,683.0,Premium,80.2
CUST-1671,27/09/2022,M,35.0, 94263.80 ,807.0,,81.1
CUST-1672,2022.05.25,Male,34.0,"114,102.62",633.0,Standard,77.0
CUST-1673,27/05/2021,female,34.0,"$137,883.51",695.0,Standard,
CUST-1674,04-18-2022,Female,21.0,"53,601.84",624.0,Standard,75.7
cust-1675  ,04-16-2022,male,29.0,$55114.74,581.0,Standard,73.9
CUST-1676,2022-11-14,Female,25.0,"$71,223.92",634.0,Standard,72.1
CUST-1677,"July 10, 2023",Female,59.0,$106224.52,677.0,standard,70.7
CUST-1678,07-12-2023,m,49.0,"73,406.89",648.0,Premium,71.3
CUST-1679,2022.11.25,f,53.0,"$131,141.58",628.0,Standard,70.9
CUST-1680,2021-06-11,Male,47.0,$142729.00,575.0,Premium,66.4
CUST-1681,03-29-2022,f,24.0,$40077.33,674.0,Standard,62.2
CUST-1682,08-25-2022,Female,32.0,$125680.06,567.0,Standard,61.0
CUST-1683,"October 17, 2022",male,44.0, 95699.88 ,737.0,Premium,61.9
CUST-1684,12-08-2022,Female,23.0,"72,069.17",686.0,Standard,56.4
CUST-1685,04-13-2022,male,47.0,"$70,739.72",571.0,Premium,55.4
CUST-1686,"July 23, 2021",M,35.0,"88,449.56",657.0,VIP,54.4
CUST-1687,"May 24, 2023",female,34.0, 141802.87 ,624.0,Standard,57.1
CUST-1688,20/04/2021,Male,47.0,$88415.50,704.0,Premium,56.4
CUST-1689,2022.01.26,FEMALE,43.0,$123616.70,781.0,Standard,57.1
cust-1690  ,2022.01.03,m,34.0,"84,962.80",539.0,vip,57.4
CUST-1691,10-30-2021,male,52.0,"$131,799.12",689.0,Standard,
CUST-1692,"January 23, 2021",Female,25.0, 86714.93 ,668.0,Premium,54.7
CUST-1693,2021-10-09,male,45.0, 79468.15 ,730.0,Standard,55.1
CUST-1694,2022-08-03,female,45.0,$37019.32,696.0,Premium,56.1
CUST-1695,2023.07.22,Male,34.0, 52747.50 ,624.0,Premium,64.0
CUST-1696,"February 03, 2023",,42.0,"$46,410.81",656.0,prem,59.8
CUST-1697,05-03-2023,Female,23.0,"105,349.83",620.0,Standard,63.3
